time_sec,wall_time_s,vx_mps,vy_mps,vyaw_radps,last_move_ret
0.875768,1784134652.041217,0.000000,0.000000,0.000000,0
0.885838,1784134652.051290,0.000000,0.000000,0.000000,0
0.895906,1784134652.061354,0.000000,0.000000,0.000000,0
0.905977,1784134652.071425,0.000000,0.000000,0.000000,0
0.916038,1784134652.081487,0.000000,0.000000,0.000000,0
0.926108,1784134652.091556,0.000000,0.000000,0.000000,0
0.936170,1784134652.101619,0.000000,0.000000,0.000000,0
0.946239,1784134652.111687,0.000000,0.000000,0.000000,0
0.956300,1784134652.121749,0.000000,0.000000,0.000000,0
0.966363,1784134652.131811,0.000000,0.000000,0.000000,0
0.976426,1784134652.141876,0.000000,0.000000,0.000000,0
0.986489,1784134652.151938,0.000000,0.000000,0.000000,0
0.996554,1784134652.162007,0.000000,0.000000,0.000000,0
1.006618,1784134652.172068,0.000000,0.000000,0.000000,0
1.016684,1784134652.182133,0.000000,0.000000,0.000000,0
1.026750,1784134652.192200,0.000000,0.000000,0.000000,0
1.036815,1784134652.202265,0.000000,0.000000,0.000000,0
1.046880,1784134652.212329,0.000000,0.000000,0.000000,0
1.056944,1784134652.222394,0.000000,0.000000,0.000000,0
1.067008,1784134652.232457,0.000000,0.000000,0.000000,0
1.077073,1784134652.242522,0.000000,0.000000,0.000000,0
1.087139,1784134652.252588,0.000000,0.000000,0.000000,0
1.097207,1784134652.262656,0.000000,0.000000,0.000000,0
1.107269,1784134652.272717,0.000000,0.000000,0.000000,0
1.117332,1784134652.282781,0.000000,0.000000,0.000000,0
1.127393,1784134652.292841,0.000000,0.000000,0.000000,0
1.137456,1784134652.302906,0.000000,0.000000,0.000000,0
1.147518,1784134652.312966,0.000000,0.000000,0.000000,0
1.157580,1784134652.323029,0.000000,0.000000,0.000000,0
1.167640,1784134652.333088,0.000000,0.000000,0.000000,0
1.177702,1784134652.343151,0.000000,0.000000,0.000000,0
1.187762,1784134652.353210,0.000000,0.000000,0.000000,0
1.197825,1784134652.363274,0.000000,0.000000,0.000000,0
1.207888,1784134652.373337,0.000000,0.000000,0.000000,0
1.217952,1784134652.383401,0.000000,0.000000,0.000000,0
1.228013,1784134652.393462,0.000000,0.000000,0.000000,0
1.238077,1784134652.403527,0.000000,0.000000,0.000000,0
1.248149,1784134652.413597,0.000000,0.000000,0.000000,0
1.258225,1784134652.423675,0.000000,0.000000,0.000000,0
1.268289,1784134652.433738,0.000000,0.000000,0.000000,0
1.278350,1784134652.443798,0.000000,0.000000,0.000000,0
1.288411,1784134652.453860,0.000000,0.000000,0.000000,0
1.298471,1784134652.463919,0.000000,0.000000,0.000000,0
1.308529,1784134652.473977,0.000000,0.000000,0.000000,0
1.318588,1784134652.484036,0.000000,0.000000,0.000000,0
1.328651,1784134652.494100,0.000000,0.000000,0.000000,0
1.338711,1784134652.504165,0.000000,0.000000,0.000000,0
1.348775,1784134652.514225,0.000000,0.000000,0.000000,0
1.358837,1784134652.524286,0.000000,0.000000,0.000000,0
1.368899,1784134652.534347,0.000000,0.000000,0.000000,0
1.378958,1784134652.544406,0.000000,0.000000,0.000000,0
1.389020,1784134652.554469,0.000000,0.000000,0.000000,0
1.399086,1784134652.564533,0.000000,0.000000,0.000000,0
1.409151,1784134652.574603,0.000000,0.000000,0.000000,0
1.419215,1784134652.584663,0.000000,0.000000,0.000000,0
1.429276,1784134652.594725,0.000000,0.000000,0.000000,0
1.439338,1784134652.604786,0.000000,0.000000,0.000000,0
1.449400,1784134652.614849,0.000000,0.000000,0.000000,0
1.459464,1784134652.624912,0.000000,0.000000,0.000000,0
1.469524,1784134652.634972,0.000000,0.000000,0.000000,0
1.479584,1784134652.645032,0.000000,0.000000,0.000000,0
1.489647,1784134652.655097,0.000000,0.000000,0.000000,0
1.499708,1784134652.665157,0.000000,0.000000,0.000000,0
1.509769,1784134652.675218,0.000000,0.000000,0.000000,0
1.519828,1784134652.685276,0.000000,0.000000,0.000000,0
1.529890,1784134652.695338,0.000000,0.000000,0.000000,0
1.539949,1784134652.705397,0.000000,0.000000,0.000000,0
1.550009,1784134652.715458,0.000000,0.000000,0.000000,0
1.560075,1784134652.725524,0.000000,0.000000,0.000000,0
1.570143,1784134652.735595,0.000000,0.000000,0.000000,0
1.580208,1784134652.745657,0.000000,0.000000,0.000000,0
1.590269,1784134652.755718,0.000000,0.000000,0.000000,0
1.600330,1784134652.765778,0.000000,0.000000,0.000000,0
1.610392,1784134652.775841,0.000000,0.000000,0.000000,0
1.620453,1784134652.785902,0.000000,0.000000,0.000000,0
1.630514,1784134652.795962,0.000000,0.000000,0.000000,0
1.640575,1784134652.806024,0.000000,0.000000,0.000000,0
1.650640,1784134652.816094,0.000000,0.000000,0.000000,0
1.660701,1784134652.826149,0.000000,0.000000,0.000000,0
1.670760,1784134652.836208,0.000000,0.000000,0.000000,0
1.680825,1784134652.846276,0.000000,0.000000,0.000000,0
1.690889,1784134652.856338,0.000000,0.000000,0.000000,0
1.700949,1784134652.866397,0.000000,0.000000,0.000000,0
1.711012,1784134652.876460,0.000000,0.000000,0.000000,0
1.721077,1784134652.886528,0.000000,0.000000,0.000000,0
1.731139,1784134652.896587,0.000000,0.000000,0.000000,0
1.741199,1784134652.906648,0.000000,0.000000,0.000000,0
1.751259,1784134652.916707,0.000000,0.000000,0.000000,0
1.761318,1784134652.926766,0.000000,0.000000,0.000000,0
1.771379,1784134652.936827,0.000000,0.000000,0.000000,0
1.781439,1784134652.946891,0.000000,0.000000,0.000000,0
1.791499,1784134652.956947,0.000000,0.000000,0.000000,0
1.801607,1784134652.967058,0.000000,0.000000,0.000000,0
1.811669,1784134652.977118,0.000000,0.000000,0.000000,0
1.821730,1784134652.987179,0.000000,0.000000,0.000000,0
1.831797,1784134652.997246,0.000000,0.000000,0.000000,0
1.841858,1784134653.007306,0.000000,0.000000,0.000000,0
1.851925,1784134653.017373,0.000000,0.000000,0.000000,0
1.861985,1784134653.027433,0.000000,0.000000,0.000000,0
1.872048,1784134653.037496,0.000000,0.000000,0.000000,0
1.882110,1784134653.047559,0.000000,0.000000,0.000000,0
1.892174,1784134653.057624,0.000000,0.000000,0.000000,0
1.902237,1784134653.067686,0.000000,0.000000,0.000000,0
1.912299,1784134653.077747,0.000000,0.000000,0.000000,0
1.922358,1784134653.087807,0.000000,0.000000,0.000000,0
1.932418,1784134653.097867,0.000000,0.000000,0.000000,0
1.942478,1784134653.107927,0.000000,0.000000,0.000000,0
1.952544,1784134653.117992,0.000000,0.000000,0.000000,0
1.962604,1784134653.128052,0.000000,0.000000,0.000000,0
1.972667,1784134653.138114,0.000000,0.000000,0.000000,0
1.982727,1784134653.148176,0.000000,0.000000,0.000000,0
1.992790,1784134653.158238,0.025000,0.000000,0.000000,0
2.002854,1784134653.168304,0.025000,0.000000,0.000000,0
2.012918,1784134653.178368,0.025000,0.000000,0.000000,0
2.022980,1784134653.188429,0.025000,0.000000,0.000000,0
2.033041,1784134653.198489,0.025000,0.000000,0.000000,0
2.043103,1784134653.208551,0.025000,0.000000,0.000000,0
2.053164,1784134653.218612,0.025000,0.000000,0.000000,0
2.063226,1784134653.228676,0.025000,0.000000,0.000000,0
2.073288,1784134653.238736,0.025000,0.000000,0.000000,0
2.083351,1784134653.248799,0.025000,0.000000,0.000000,0
2.093411,1784134653.258860,0.025000,0.000000,0.000000,0
2.103469,1784134653.268917,0.025000,0.000000,0.000000,0
2.113533,1784134653.278981,0.025000,0.000000,0.000000,0
2.123592,1784134653.289040,0.025000,0.000000,0.000000,0
2.133652,1784134653.299100,0.025000,0.000000,0.000000,0
2.143712,1784134653.309160,0.025000,0.000000,0.000000,0
2.153776,1784134653.319224,0.025000,0.000000,0.000000,0
2.163835,1784134653.329283,0.025000,0.000000,0.000000,0
2.173900,1784134653.339348,0.025000,0.000000,0.000000,0
2.183959,1784134653.349407,0.025000,0.000000,0.000000,0
2.194025,1784134653.359475,0.025000,0.000000,0.000000,0
2.204086,1784134653.369534,0.025000,0.000000,0.000000,0
2.214150,1784134653.379598,0.025000,0.000000,0.000000,0
2.224209,1784134653.389657,0.025000,0.000000,0.000000,0
2.234268,1784134653.399716,0.025000,0.000000,0.000000,0
2.244327,1784134653.409775,0.025000,0.000000,0.000000,0
2.254390,1784134653.419838,0.025000,0.000000,0.000000,0
2.264451,1784134653.429899,0.025000,0.000000,0.000000,0
2.274513,1784134653.439961,0.025000,0.000000,0.000000,0
2.284573,1784134653.450022,0.025000,0.000000,0.000000,0
2.294634,1784134653.460083,0.025000,0.000000,0.000000,0
2.304693,1784134653.470141,0.025000,0.000000,0.000000,0
2.314754,1784134653.480202,0.025000,0.000000,0.000000,0
2.324813,1784134653.490261,0.025000,0.000000,0.000000,0
2.334874,1784134653.500322,0.025000,0.000000,0.000000,0
2.344935,1784134653.510384,0.025000,0.000000,0.000000,0
2.354997,1784134653.520445,0.025000,0.000000,0.000000,0
2.365057,1784134653.530505,0.025000,0.000000,0.000000,0
2.375120,1784134653.540569,0.025000,0.000000,0.000000,0
2.385182,1784134653.550630,0.025000,0.000000,0.000000,0
2.395246,1784134653.560694,0.025000,0.000000,0.000000,0
2.405307,1784134653.570755,0.025000,0.000000,0.000000,0
2.415368,1784134653.580817,0.025000,0.000000,0.000000,0
2.425427,1784134653.590875,0.025000,0.000000,0.000000,0
2.435491,1784134653.600940,0.025000,0.000000,0.000000,0
2.445552,1784134653.611001,0.025000,0.000000,0.000000,0
2.455617,1784134653.621065,0.025000,0.000000,0.000000,0
2.465679,1784134653.631127,0.025000,0.000000,0.000000,0
2.475743,1784134653.641192,0.025000,0.000000,0.000000,0
2.485805,1784134653.651253,0.025000,0.000000,0.000000,0
2.495867,1784134653.661317,0.025000,0.000000,0.000000,0
2.505930,1784134653.671378,0.025000,0.000000,0.000000,0
2.515993,1784134653.681442,0.025000,0.000000,0.000000,0
2.526055,1784134653.691503,0.025000,0.000000,0.000000,0
2.536116,1784134653.701566,0.025000,0.000000,0.000000,0
2.546179,1784134653.711627,0.025000,0.000000,0.000000,0
2.556243,1784134653.721691,0.025000,0.000000,0.000000,0
2.566307,1784134653.731759,0.025000,0.000000,0.000000,0
2.576372,1784134653.741822,0.025000,0.000000,0.000000,0
2.586436,1784134653.751884,0.025000,0.000000,0.000000,0
2.596497,1784134653.761946,0.025000,0.000000,0.000000,0
2.606562,1784134653.772011,0.025000,0.000000,0.000000,0
2.616621,1784134653.782069,0.025000,0.000000,0.000000,0
2.626683,1784134653.792133,0.025000,0.000000,0.000000,0
2.636742,1784134653.802190,0.025000,0.000000,0.000000,0
2.646811,1784134653.812261,0.025000,0.000000,0.000000,0
2.656873,1784134653.822320,0.025000,0.000000,0.000000,0
2.666937,1784134653.832386,0.025000,0.000000,0.000000,0
2.676998,1784134653.842447,0.025000,0.000000,0.000000,0
2.687062,1784134653.852512,0.025000,0.000000,0.000000,0
2.697121,1784134653.862569,0.025000,0.000000,0.000000,0
2.707184,1784134653.872634,0.025000,0.000000,0.000000,0
2.717243,1784134653.882691,0.025000,0.000000,0.000000,0
2.727304,1784134653.892753,0.025000,0.000000,0.000000,0
2.737364,1784134653.902812,0.025000,0.000000,0.000000,0
2.747427,1784134653.912875,0.025000,0.000000,0.000000,0
2.757488,1784134653.922936,0.025000,0.000000,0.000000,0
2.767554,1784134653.933006,0.025000,0.000000,0.000000,0
2.777618,1784134653.943067,0.025000,0.000000,0.000000,0
2.787684,1784134653.953134,0.025000,0.000000,0.000000,0
2.797746,1784134653.963196,0.025000,0.000000,0.000000,0
2.807812,1784134653.973262,0.025000,0.000000,0.000000,0
2.817879,1784134653.983329,0.025000,0.000000,0.000000,0
2.827942,1784134653.993391,0.025000,0.000000,0.000000,0
2.838003,1784134654.003451,0.025000,0.000000,0.000000,0
2.848067,1784134654.013516,0.025000,0.000000,0.000000,0
2.858129,1784134654.023578,0.025000,0.000000,0.000000,0
2.868191,1784134654.033640,0.025000,0.000000,0.000000,0
2.878254,1784134654.043703,0.025000,0.000000,0.000000,0
2.888320,1784134654.053770,0.025000,0.000000,0.000000,0
2.898382,1784134654.063830,0.025000,0.000000,0.000000,0
2.908459,1784134654.073909,0.025000,0.000000,0.000000,0
2.918519,1784134654.083967,0.025000,0.000000,0.000000,0
2.928583,1784134654.094032,0.025000,0.000000,0.000000,0
2.938645,1784134654.104093,0.025000,0.000000,0.000000,0
2.948708,1784134654.114157,0.025000,0.000000,0.000000,0
2.958769,1784134654.124216,0.025000,0.000000,0.000000,0
2.968829,1784134654.134277,0.025000,0.000000,0.000000,0
2.978890,1784134654.144338,0.025000,0.000000,0.000000,0
2.988952,1784134654.154401,0.025000,0.000000,0.000000,0
2.999015,1784134654.164466,0.025000,0.000000,0.000000,0
3.009079,1784134654.174530,0.025000,0.000000,0.000000,0
3.019139,1784134654.184587,0.025000,0.000000,0.000000,0
3.029201,1784134654.194650,0.025000,0.000000,0.000000,0
3.039263,1784134654.204712,0.025000,0.000000,0.000000,0
3.049332,1784134654.214784,0.025000,0.000000,0.000000,0
3.059396,1784134654.224845,0.025000,0.000000,0.000000,0
3.069458,1784134654.234907,0.025000,0.000000,0.000000,0
3.079519,1784134654.244967,0.025000,0.000000,0.000000,0
3.089580,1784134654.255029,0.025000,0.000000,0.000000,0
3.099641,1784134654.265089,0.025000,0.000000,0.000000,0
3.109700,1784134654.275148,0.025000,0.000000,0.000000,0
3.119759,1784134654.285207,0.025000,0.000000,0.000000,0
3.129819,1784134654.295267,0.025000,0.000000,0.000000,0
3.139878,1784134654.305326,0.025000,0.000000,0.000000,0
3.149944,1784134654.315393,0.025000,0.000000,0.000000,0
3.160013,1784134654.325462,0.025000,0.000000,0.000000,0
3.170075,1784134654.335523,0.025000,0.000000,0.000000,0
3.180133,1784134654.345582,0.025000,0.000000,0.000000,0
3.190202,1784134654.355653,0.025000,0.000000,0.000000,0
3.200459,1784134654.365908,0.025000,0.000000,0.000000,0
3.210522,1784134654.375972,0.025000,0.000000,0.000000,0
3.220588,1784134654.386036,0.025000,0.000000,0.000000,0
3.230653,1784134654.396103,0.025000,0.000000,0.000000,0
3.240714,1784134654.406162,0.025000,0.000000,0.000000,0
3.250784,1784134654.416234,0.025000,0.000000,0.000000,0
3.260844,1784134654.426292,0.025000,0.000000,0.000000,0
3.270908,1784134654.436358,0.025000,0.000000,0.000000,0
3.280973,1784134654.446421,0.025000,0.000000,0.000000,0
3.291042,1784134654.456493,0.025000,0.000000,0.000000,0
3.301103,1784134654.466551,0.025000,0.000000,0.000000,0
3.311165,1784134654.476614,0.025000,0.000000,0.000000,0
3.321225,1784134654.486673,0.025000,0.000000,0.000000,0
3.331291,1784134654.496743,0.025000,0.000000,0.000000,0
3.341355,1784134654.506803,0.025000,0.000000,0.000000,0
3.351420,1784134654.516870,0.025000,0.000000,0.000000,0
3.361487,1784134654.526935,0.025000,0.000000,0.000000,0
3.371552,1784134654.537003,0.025000,0.000000,0.000000,0
3.381614,1784134654.547062,0.025000,0.000000,0.000000,0
3.391675,1784134654.557122,0.025000,0.000000,0.000000,0
3.401735,1784134654.567183,0.025000,0.000000,0.000000,0
3.411795,1784134654.577243,0.025000,0.000000,0.000000,0
3.421850,1784134654.587298,0.025000,0.000000,0.000000,0
3.431909,1784134654.597357,0.025000,0.000000,0.000000,0
3.441967,1784134654.607415,0.025000,0.000000,0.000000,0
3.452027,1784134654.617475,0.025000,0.000000,0.000000,0
3.462086,1784134654.627534,0.025000,0.000000,0.000000,0
3.472147,1784134654.637595,0.025000,0.000000,0.000000,0
3.482205,1784134654.647653,0.025000,0.000000,0.000000,0
3.492271,1784134654.657720,0.025000,0.000000,0.000000,0
3.502331,1784134654.667779,0.025000,0.000000,0.000000,0
3.512392,1784134654.677840,0.025000,0.000000,0.000000,0
3.522450,1784134654.687898,0.025000,0.000000,0.000000,0
3.532510,1784134654.697958,0.025000,0.000000,0.000000,0
3.542569,1784134654.708017,0.025000,0.000000,0.000000,0
3.552628,1784134654.718077,0.025000,0.000000,0.000000,0
3.562687,1784134654.728135,0.025000,0.000000,0.000000,0
3.572748,1784134654.738196,0.025000,0.000000,0.000000,0
3.582807,1784134654.748255,0.025000,0.000000,0.000000,0
3.592873,1784134654.758323,0.025000,0.000000,0.000000,0
3.602932,1784134654.768381,0.025000,0.000000,0.000000,0
3.612992,1784134654.778440,0.025000,0.000000,0.000000,0
3.623050,1784134654.788498,0.025000,0.000000,0.000000,0
3.633109,1784134654.798558,0.025000,0.000000,0.000000,0
3.643169,1784134654.808617,0.025000,0.000000,0.000000,0
3.653230,1784134654.818679,0.025000,0.000000,0.000000,0
3.663290,1784134654.828738,0.025000,0.000000,0.000000,0
3.673350,1784134654.838798,0.025000,0.000000,0.000000,0
3.683410,1784134654.848858,0.025000,0.000000,0.000000,0
3.693472,1784134654.858920,0.025000,0.000000,0.000000,0
3.703530,1784134654.868978,0.025000,0.000000,0.000000,0
3.713588,1784134654.879036,0.025000,0.000000,0.000000,0
3.723651,1784134654.889100,0.025000,0.000000,0.000000,0
3.733716,1784134654.899165,0.025000,0.000000,0.000000,0
3.743783,1784134654.909232,0.025000,0.000000,0.000000,0
3.753847,1784134654.919297,0.025000,0.000000,0.000000,0
3.763906,1784134654.929354,0.025000,0.000000,0.000000,0
3.773965,1784134654.939413,0.025000,0.000000,0.000000,0
3.784021,1784134654.949469,0.025000,0.000000,0.000000,0
3.794085,1784134654.959534,0.025000,0.000000,0.000000,0
3.804146,1784134654.969594,0.025000,0.000000,0.000000,0
3.814206,1784134654.979654,0.025000,0.000000,0.000000,0
3.824264,1784134654.989712,0.025000,0.000000,0.000000,0
3.834323,1784134654.999772,0.025000,0.000000,0.000000,0
3.844382,1784134655.009830,0.025000,0.000000,0.000000,0
3.854449,1784134655.019897,0.025000,0.000000,0.000000,0
3.864507,1784134655.029955,0.025000,0.000000,0.000000,0
3.874567,1784134655.040016,0.025000,0.000000,0.000000,0
3.884628,1784134655.050076,0.025000,0.000000,0.000000,0
3.894692,1784134655.060141,0.025000,0.000000,0.000000,0
3.904750,1784134655.070198,0.025000,0.000000,0.000000,0
3.914811,1784134655.080259,0.025000,0.000000,0.000000,0
3.924869,1784134655.090317,0.025000,0.000000,0.000000,0
3.934933,1784134655.100384,0.025000,0.000000,0.000000,0
3.944994,1784134655.110442,0.025000,0.000000,0.000000,0
3.955057,1784134655.120506,0.025000,0.000000,0.000000,0
3.965115,1784134655.130563,0.025000,0.000000,0.000000,0
3.975176,1784134655.140624,0.025000,0.000000,0.000000,0
3.985234,1784134655.150681,0.025000,0.000000,0.000000,0
3.995295,1784134655.160745,0.025000,0.000000,0.000000,0
4.005356,1784134655.170805,0.025000,0.000000,0.000000,0
4.015417,1784134655.180867,0.025000,0.000000,0.000000,0
4.025477,1784134655.190925,0.025000,0.000000,0.000000,0
4.035538,1784134655.200989,0.025000,0.000000,0.000000,0
4.045602,1784134655.211050,0.025000,0.000000,0.000000,0
4.055667,1784134655.221126,0.025000,0.000000,0.000000,0
4.065729,1784134655.231176,0.025000,0.000000,0.000000,0
4.075791,1784134655.241241,0.025000,0.000000,0.000000,0
4.085851,1784134655.251299,0.025000,0.000000,0.000000,0
4.095913,1784134655.261364,0.025000,0.000000,0.000000,0
4.105973,1784134655.271421,0.025000,0.000000,0.000000,0
4.116035,1784134655.281485,0.025000,0.000000,0.000000,0
4.126096,1784134655.291543,0.025000,0.000000,0.000000,0
4.136158,1784134655.301607,0.025000,0.000000,0.000000,0
4.146217,1784134655.311665,0.025000,0.000000,0.000000,0
4.156279,1784134655.321729,0.025000,0.000000,0.000000,0
4.166340,1784134655.331788,0.025000,0.000000,0.000000,0
4.176407,1784134655.341857,0.025000,0.000000,0.000000,0
4.186467,1784134655.351914,0.025000,0.000000,0.000000,0
4.196532,1784134655.361981,0.025000,0.000000,0.000000,0
4.206595,1784134655.372045,0.025000,0.000000,0.000000,0
4.216655,1784134655.382103,0.025000,0.000000,0.000000,0
4.226717,1784134655.392166,0.025000,0.000000,0.000000,0
4.236777,1784134655.402225,0.025000,0.000000,0.000000,0
4.246839,1784134655.412288,0.025000,0.000000,0.000000,0
4.256899,1784134655.422347,0.025000,0.000000,0.000000,0
4.266961,1784134655.432410,0.025000,0.000000,0.000000,0
4.277021,1784134655.442469,0.025000,0.000000,0.000000,0
4.287083,1784134655.452533,0.025000,0.000000,0.000000,0
4.297143,1784134655.462591,0.025000,0.000000,0.000000,0
4.307204,1784134655.472654,0.025000,0.000000,0.000000,0
4.317265,1784134655.482714,0.025000,0.000000,0.000000,0
4.327328,1784134655.492778,0.025000,0.000000,0.000000,0
4.337389,1784134655.502837,0.025000,0.000000,0.000000,0
4.347496,1784134655.512946,0.025000,0.000000,0.000000,0
4.357560,1784134655.523007,0.025000,0.000000,0.000000,0
4.367625,1784134655.533073,0.025000,0.000000,0.000000,0
4.377689,1784134655.543140,0.025000,0.000000,0.000000,0
4.387750,1784134655.553198,0.025000,0.000000,0.000000,0
4.397814,1784134655.563265,0.025000,0.000000,0.000000,0
4.407877,1784134655.573325,0.025000,0.000000,0.000000,0
4.417935,1784134655.583383,0.025000,0.000000,0.000000,0
4.427995,1784134655.593443,0.025000,0.000000,0.000000,0
4.438053,1784134655.603501,0.025000,0.000000,0.000000,0
4.448114,1784134655.613563,0.025000,0.000000,0.000000,0
4.458175,1784134655.623623,0.025000,0.000000,0.000000,0
4.468234,1784134655.633683,0.025000,0.000000,0.000000,0
4.478295,1784134655.643744,0.025000,0.000000,0.000000,0
4.488357,1784134655.653805,0.025000,0.000000,0.000000,0
4.498417,1784134655.663866,0.025000,0.000000,0.000000,0
4.508481,1784134655.673930,0.025000,0.000000,0.000000,0
4.518542,1784134655.683990,0.025000,0.000000,0.000000,0
4.528603,1784134655.694051,0.025000,0.000000,0.000000,0
4.538664,1784134655.704112,0.025000,0.000000,0.000000,0
4.548725,1784134655.714173,0.025000,0.000000,0.000000,0
4.558785,1784134655.724233,0.025000,0.000000,0.000000,0
4.568847,1784134655.734296,0.025000,0.000000,0.000000,0
4.578907,1784134655.744355,0.025000,0.000000,0.000000,0
4.589382,1784134655.754830,0.025000,0.000000,0.000000,0
4.599454,1784134655.764904,0.025000,0.000000,0.000000,0
4.609519,1784134655.774968,0.025000,0.000000,0.000000,0
4.619580,1784134655.785028,0.025000,0.000000,0.000000,0
4.629639,1784134655.795088,0.025000,0.000000,0.000000,0
4.639700,1784134655.805149,0.025000,0.000000,0.000000,0
4.649766,1784134655.815214,0.025000,0.000000,0.000000,0
4.659824,1784134655.825273,0.025000,0.000000,0.000000,0
