time_sec,wall_time_s,vx_mps,vy_mps,vyaw_radps,last_move_ret
3.118881,1784134090.290328,0.025000,0.000000,0.000000,0
3.128942,1784134090.300388,0.025000,0.000000,0.000000,0
3.139001,1784134090.310447,0.025000,0.000000,0.000000,0
3.149059,1784134090.320505,0.025000,0.000000,0.000000,0
3.159120,1784134090.330567,0.025000,0.000000,0.000000,0
3.169180,1784134090.340626,0.025000,0.000000,0.000000,0
3.179242,1784134090.350689,0.025000,0.000000,0.000000,0
3.189303,1784134090.360749,0.025000,0.000000,0.000000,0
3.199367,1784134090.370813,0.025000,0.000000,0.000000,0
3.209426,1784134090.380872,0.025000,0.000000,0.000000,0
3.219489,1784134090.390936,0.025000,0.000000,0.000000,0
3.229547,1784134090.400992,0.025000,0.000000,0.000000,0
3.239609,1784134090.411056,0.025000,0.000000,0.000000,0
3.249669,1784134090.421114,0.025000,0.000000,0.000000,0
3.259729,1784134090.431175,0.025000,0.000000,0.000000,0
3.269786,1784134090.441232,0.025000,0.000000,0.000000,0
3.279844,1784134090.451290,0.025000,0.000000,0.000000,0
3.289901,1784134090.461347,0.025000,0.000000,0.000000,0
3.299963,1784134090.471410,0.025000,0.000000,0.000000,0
3.310023,1784134090.481469,0.025000,0.000000,0.000000,0
3.320085,1784134090.491532,0.025000,0.000000,0.000000,0
3.330144,1784134090.501589,0.025000,0.000000,0.000000,0
3.340202,1784134090.511648,0.025000,0.000000,0.000000,0
3.350260,1784134090.521705,0.025000,0.000000,0.000000,0
3.360319,1784134090.531765,0.025000,0.000000,0.000000,0
3.370376,1784134090.541822,0.025000,0.000000,0.000000,0
3.380436,1784134090.551883,0.025000,0.000000,0.000000,0
3.390494,1784134090.561940,0.025000,0.000000,0.000000,0
3.400553,1784134090.571998,0.025000,0.000000,0.000000,0
3.410615,1784134090.582061,0.025000,0.000000,0.000000,0
3.420678,1784134090.592125,0.025000,0.000000,0.000000,0
3.430737,1784134090.602182,0.025000,0.000000,0.000000,0
3.440797,1784134090.612243,0.025000,0.000000,0.000000,0
3.450857,1784134090.622302,0.025000,0.000000,0.000000,0
3.460914,1784134090.632360,0.025000,0.000000,0.000000,0
3.470973,1784134090.642419,0.025000,0.000000,0.000000,0
3.481031,1784134090.652477,0.025000,0.000000,0.000000,0
3.491090,1784134090.662536,0.025000,0.000000,0.000000,0
3.501149,1784134090.672595,0.025000,0.000000,0.000000,0
3.511209,1784134090.682655,0.025000,0.000000,0.000000,0
3.521271,1784134090.692718,0.025000,0.000000,0.000000,0
3.531333,1784134090.702779,0.025000,0.000000,0.000000,0
3.541394,1784134090.712841,0.025000,0.000000,0.000000,0
3.551453,1784134090.722899,0.025000,0.000000,0.000000,0
3.561513,1784134090.732960,0.025000,0.000000,0.000000,0
3.571577,1784134090.743024,0.025000,0.000000,0.000000,0
3.581639,1784134090.753086,0.025000,0.000000,0.000000,0
3.591701,1784134090.763147,0.025000,0.000000,0.000000,0
3.601759,1784134090.773207,0.025000,0.000000,0.000000,0
3.611826,1784134090.783274,0.025000,0.000000,0.000000,0
3.621891,1784134090.793339,0.025000,0.000000,0.000000,0
3.631950,1784134090.803396,0.025000,0.000000,0.000000,0
3.642010,1784134090.813456,0.025000,0.000000,0.000000,0
3.652068,1784134090.823513,0.025000,0.000000,0.000000,0
3.662127,1784134090.833573,0.025000,0.000000,0.000000,0
3.672184,1784134090.843630,0.025000,0.000000,0.000000,0
3.682243,1784134090.853689,0.025000,0.000000,0.000000,0
3.692300,1784134090.863746,0.025000,0.000000,0.000000,0
3.702361,1784134090.873807,0.025000,0.000000,0.000000,0
3.712419,1784134090.883865,0.025000,0.000000,0.000000,0
3.722481,1784134090.893927,0.025000,0.000000,0.000000,0
3.732544,1784134090.903991,0.025000,0.000000,0.000000,0
3.742606,1784134090.914053,0.025000,0.000000,0.000000,0
3.752665,1784134090.924110,0.025000,0.000000,0.000000,0
3.762723,1784134090.934169,0.025000,0.000000,0.000000,0
3.772780,1784134090.944226,0.025000,0.000000,0.000000,0
3.782841,1784134090.954289,0.025000,0.000000,0.000000,0
3.792900,1784134090.964346,0.025000,0.000000,0.000000,0
3.802958,1784134090.974404,0.025000,0.000000,0.000000,0
3.813019,1784134090.984465,0.025000,0.000000,0.000000,0
3.823081,1784134090.994528,0.025000,0.000000,0.000000,0
3.833140,1784134091.004585,0.025000,0.000000,0.000000,0
3.843198,1784134091.014645,0.025000,0.000000,0.000000,0
3.853257,1784134091.024702,0.025000,0.000000,0.000000,0
3.863315,1784134091.034761,0.025000,0.000000,0.000000,0
3.873373,1784134091.044819,0.025000,0.000000,0.000000,0
3.883431,1784134091.054877,0.025000,0.000000,0.000000,0
3.893491,1784134091.064936,0.025000,0.000000,0.000000,0
3.903549,1784134091.074996,0.025000,0.000000,0.000000,0
3.913608,1784134091.085054,0.025000,0.000000,0.000000,0
3.923669,1784134091.095115,0.025000,0.000000,0.000000,0
3.933728,1784134091.105173,0.025000,0.000000,0.000000,0
3.943787,1784134091.115233,0.025000,0.000000,0.000000,0
3.953849,1784134091.125294,0.025000,0.000000,0.000000,0
3.963906,1784134091.135353,0.025000,0.000000,0.000000,0
3.973967,1784134091.145413,0.025000,0.000000,0.000000,0
3.984031,1784134091.155478,0.025000,0.000000,0.000000,0
3.994090,1784134091.165536,0.025000,0.000000,0.000000,0
4.004151,1784134091.175599,0.025000,0.000000,0.000000,0
4.014214,1784134091.185660,0.025000,0.000000,0.000000,0
4.024278,1784134091.195726,0.025000,0.000000,0.000000,0
4.034339,1784134091.205784,0.025000,0.000000,0.000000,0
4.044406,1784134091.215854,0.025000,0.000000,0.000000,0
4.054466,1784134091.225912,0.025000,0.000000,0.000000,0
4.064528,1784134091.235976,0.025000,0.000000,0.000000,0
4.074587,1784134091.246032,0.025000,0.000000,0.000000,0
4.084648,1784134091.256100,0.025000,0.000000,0.000000,0
4.094707,1784134091.266152,0.025000,0.000000,0.000000,0
4.104768,1784134091.276216,0.025000,0.000000,0.000000,0
4.114828,1784134091.286273,0.025000,0.000000,0.000000,0
4.124890,1784134091.296339,0.025000,0.000000,0.000000,0
4.134950,1784134091.306395,0.025000,0.000000,0.000000,0
4.145013,1784134091.316461,0.025000,0.000000,0.000000,0
4.155072,1784134091.326518,0.025000,0.000000,0.000000,0
4.165136,1784134091.336584,0.025000,0.000000,0.000000,0
4.175195,1784134091.346640,0.025000,0.000000,0.000000,0
4.185257,1784134091.356705,0.025000,0.000000,0.000000,0
4.195316,1784134091.366761,0.025000,0.000000,0.000000,0
4.205392,1784134091.376844,0.025000,0.000000,0.000000,0
4.215452,1784134091.386899,0.025000,0.000000,0.000000,0
4.225512,1784134091.396958,0.025000,0.000000,0.000000,0
4.235575,1784134091.407022,0.025000,0.000000,0.000000,0
4.245636,1784134091.417082,0.025000,0.000000,0.000000,0
4.255698,1784134091.427145,0.025000,0.000000,0.000000,0
4.265756,1784134091.437202,0.025000,0.000000,0.000000,0
4.275818,1784134091.447266,0.025000,0.000000,0.000000,0
4.285877,1784134091.457323,0.025000,0.000000,0.000000,0
4.295940,1784134091.467387,0.025000,0.000000,0.000000,0
4.305998,1784134091.477444,0.025000,0.000000,0.000000,0
4.316059,1784134091.487507,0.025000,0.000000,0.000000,0
4.326119,1784134091.497565,0.025000,0.000000,0.000000,0
4.336180,1784134091.507627,0.025000,0.000000,0.000000,0
4.346243,1784134091.517689,0.025000,0.000000,0.000000,0
4.356303,1784134091.527749,0.025000,0.000000,0.000000,0
4.366363,1784134091.537809,0.025000,0.000000,0.000000,0
4.376422,1784134091.547867,0.025000,0.000000,0.000000,0
4.386483,1784134091.557929,0.025000,0.000000,0.000000,0
4.396542,1784134091.567987,0.025000,0.000000,0.000000,0
4.406602,1784134091.578048,0.025000,0.000000,0.000000,0
4.416660,1784134091.588106,0.025000,0.000000,0.000000,0
4.426719,1784134091.598166,0.025000,0.000000,0.000000,0
4.436778,1784134091.608223,0.025000,0.000000,0.000000,0
4.446837,1784134091.618284,0.025000,0.000000,0.000000,0
4.456896,1784134091.628342,0.025000,0.000000,0.000000,0
4.466955,1784134091.638401,0.025000,0.000000,0.000000,0
4.477012,1784134091.648458,0.025000,0.000000,0.000000,0
4.487071,1784134091.658517,0.025000,0.000000,0.000000,0
4.497128,1784134091.668573,0.025000,0.000000,0.000000,0
4.507189,1784134091.678636,0.025000,0.000000,0.000000,0
4.517247,1784134091.688693,0.025000,0.000000,0.000000,0
4.527308,1784134091.698755,0.025000,0.000000,0.000000,0
4.537366,1784134091.708812,0.025000,0.000000,0.000000,0
4.547428,1784134091.718874,0.025000,0.000000,0.000000,0
4.557486,1784134091.728932,0.025000,0.000000,0.000000,0
4.567546,1784134091.738993,0.025000,0.000000,0.000000,0
4.577603,1784134091.749048,0.025000,0.000000,0.000000,0
4.587664,1784134091.759110,0.025000,0.000000,0.000000,0
4.597722,1784134091.769168,0.025000,0.000000,0.000000,0
4.607785,1784134091.779231,0.025000,0.000000,0.000000,0
4.617844,1784134091.789290,0.025000,0.000000,0.000000,0
4.627903,1784134091.799350,0.025000,0.000000,0.000000,0
4.637964,1784134091.809410,0.025000,0.000000,0.000000,0
4.648023,1784134091.819469,0.025000,0.000000,0.000000,0
4.658082,1784134091.829528,0.025000,0.000000,0.000000,0
