time_sec,wall_time_s,vx_mps,vy_mps,vyaw_radps,last_move_ret
3.632083,1784133845.960776,0.000000,0.000000,0.000000,0
3.642145,1784133845.970838,0.000000,0.000000,0.000000,0
3.652203,1784133845.980896,0.000000,0.000000,0.000000,0
3.662220,1784133845.990912,0.000000,0.000000,0.000000,0
3.672280,1784133846.000972,0.000000,0.000000,0.000000,0
3.682340,1784133846.011034,0.000000,0.000000,0.000000,0
3.692399,1784133846.021092,0.000000,0.000000,0.000000,0
3.702482,1784133846.031179,0.000000,0.000000,0.000000,0
3.712535,1784133846.041228,0.000000,0.000000,0.000000,0
3.722597,1784133846.051290,0.000000,0.000000,0.000000,0
3.732655,1784133846.061347,0.000000,0.000000,0.000000,0
3.742714,1784133846.071408,0.000000,0.000000,0.000000,0
3.752773,1784133846.081465,0.000000,0.000000,0.000000,0
3.762837,1784133846.091531,0.000000,0.000000,0.000000,0
3.772897,1784133846.101589,0.000000,0.000000,0.000000,0
3.782960,1784133846.111655,0.000000,0.000000,0.000000,0
3.793019,1784133846.121712,0.000000,0.000000,0.000000,0
3.803087,1784133846.131783,0.000000,0.000000,0.000000,0
3.813150,1784133846.141844,0.000000,0.000000,0.000000,0
3.823222,1784133846.151919,0.000000,0.000000,0.000000,0
3.833287,1784133846.161979,0.000000,0.000000,0.000000,0
3.843347,1784133846.172041,0.000000,0.000000,0.000000,0
3.853406,1784133846.182098,0.000000,0.000000,0.000000,0
3.863465,1784133846.192159,0.000000,0.000000,0.000000,0
3.873524,1784133846.202216,0.000000,0.000000,0.000000,0
3.883584,1784133846.212277,0.000000,0.000000,0.000000,0
3.893642,1784133846.222335,0.000000,0.000000,0.000000,0
3.903707,1784133846.232401,0.000000,0.000000,0.000000,0
3.913767,1784133846.242459,0.000000,0.000000,0.000000,0
3.923826,1784133846.252519,0.000000,0.000000,0.000000,0
3.933884,1784133846.262576,0.000000,0.000000,0.000000,0
3.943945,1784133846.272638,0.000000,0.000000,0.000000,0
3.954003,1784133846.282696,0.000000,0.000000,0.000000,0
3.964065,1784133846.292758,0.000000,0.000000,0.000000,0
3.974129,1784133846.302822,0.000000,0.000000,0.000000,0
3.984198,1784133846.312895,0.000000,0.000000,0.000000,0
3.994261,1784133846.322954,0.000000,0.000000,0.000000,0
4.004326,1784133846.333020,0.000000,0.000000,0.000000,0
4.014386,1784133846.343079,0.000000,0.000000,0.000000,0
4.024448,1784133846.353141,0.000000,0.000000,0.000000,0
4.034507,1784133846.363199,0.000000,0.000000,0.000000,0
4.044568,1784133846.373262,0.000000,0.000000,0.000000,0
4.054628,1784133846.383320,0.000000,0.000000,0.000000,0
4.064686,1784133846.393379,0.000000,0.000000,0.000000,0
4.074749,1784133846.403441,0.000000,0.000000,0.000000,0
4.084810,1784133846.413504,0.000000,0.000000,0.000000,0
4.094869,1784133846.423562,0.000000,0.000000,0.000000,0
4.104928,1784133846.433621,0.000000,0.000000,0.000000,0
4.114989,1784133846.443681,0.000000,0.000000,0.000000,0
4.125051,1784133846.453745,0.000000,0.000000,0.000000,0
4.135110,1784133846.463802,0.000000,0.000000,0.000000,0
4.145171,1784133846.473864,0.000000,0.000000,0.000000,0
4.155230,1784133846.483922,0.000000,0.000000,0.000000,0
