time_sec,roll_rad,pitch_rad,yaw_rad,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
1784246674.586760,0.007219608,-0.106617473,-0.995565295,0.001173439,0.000579269,0.000763708,1.048390746,0.065444835,9.751573563
1784246674.588628,0.007219608,-0.106617473,-0.995565295,0.000717193,0.000205013,0.000974281,1.044128656,0.083894171,9.748101234
1784246674.590585,0.007219892,-0.106617272,-0.995565236,0.000496768,0.000150033,0.000659724,1.082761765,0.086589508,9.740533829
1784246674.592530,0.007219892,-0.106617272,-0.995565236,0.000885135,0.000628363,0.000055245,1.074557304,0.075957842,9.738216400
1784246674.594527,0.007219892,-0.106618874,-0.995565236,0.001454553,0.000721632,-0.000368026,1.060805798,0.089543097,9.742773056
1784246674.596553,0.007219892,-0.106618874,-0.995565236,0.001441366,-0.000181971,0.000003501,1.047693729,0.082034066,9.751231194
1784246674.598524,0.007219892,-0.106618874,-0.995565236,0.000509259,-0.000848953,0.000380951,1.055225730,0.073072508,9.737730980
1784246674.600531,0.007220383,-0.106620729,-0.995565236,-0.000072418,-0.000810596,0.000117441,1.047920346,0.063658737,9.751562119
1784246674.602517,0.007220383,-0.106620729,-0.995565236,0.000880661,-0.000632850,-0.000504745,1.070751548,0.057681940,9.731819153
1784246674.604522,0.007219604,-0.106621668,-0.995565176,0.002007636,-0.000528685,-0.000524211,1.056597233,0.074472278,9.727429390
1784246674.606518,0.007219604,-0.106621668,-0.995565176,0.002029510,-0.000505931,0.000723670,1.059752107,0.076163471,9.735960960
1784246674.608530,0.007219604,-0.106621668,-0.995565176,0.001718959,-0.000681059,0.001179855,1.050296664,0.073999874,9.742215157
1784246674.610541,0.007220212,-0.106622398,-0.995565176,0.001662551,-0.000407292,0.000341320,1.069244266,0.083480000,9.761123657
1784246674.612573,0.007220212,-0.106622398,-0.995565176,0.001573025,0.000367533,-0.000085897,1.065641880,0.080994040,9.739136696
1784246674.614533,0.007220424,-0.106622688,-0.995565176,0.001647586,0.000568059,-0.000001786,1.041882396,0.083090588,9.739128113
1784246674.616536,0.007220424,-0.106622688,-0.995565176,0.001839734,0.000170243,0.000453816,1.071461082,0.080404550,9.748554230
1784246674.618530,0.007220424,-0.106622688,-0.995565176,0.001618385,-0.000080000,0.000839520,1.060786247,0.088173784,9.746351242
1784246674.620532,0.007220640,-0.106623754,-0.995565176,0.001008576,-0.000003703,0.000832400,1.043158293,0.077249855,9.739090919
1784246674.622525,0.007220640,-0.106623754,-0.995565176,0.000149141,0.000075461,0.000646166,1.054454088,0.084613346,9.754392624
1784246674.624538,0.007221914,-0.106624991,-0.995565176,-0.000585577,0.000186418,0.000817502,1.065267563,0.086855076,9.734691620
1784246674.626535,0.007221914,-0.106624991,-0.995565176,-0.000778451,0.000103114,0.000689223,1.058676243,0.060582172,9.723754883
1784246674.628534,0.007221914,-0.106624991,-0.995565176,-0.000743445,-0.000603010,-0.000129617,1.079933286,0.073795304,9.717583656
1784246674.630532,0.007221274,-0.106628209,-0.995565116,-0.000175195,-0.001139827,-0.000960069,1.030405402,0.061328735,9.732700348
1784246674.632534,0.007221274,-0.106628209,-0.995565116,0.000519728,-0.000616406,-0.001487296,1.066852212,0.068151273,9.715742111
1784246674.634533,0.007220622,-0.106630467,-0.995565057,0.000498787,-0.000359284,-0.001241092,1.071468711,0.080868423,9.746315002
1784246674.636545,0.007220622,-0.106630467,-0.995565057,0.000601269,-0.000913314,-0.000722693,1.025824666,0.094588429,9.789399147
1784246674.638539,0.007220622,-0.106630467,-0.995565057,0.000839701,-0.001228468,-0.000380396,1.049915433,0.081426993,9.769610405
